id,name,active,notes
308118002,Cardiac failure therapy (procedure),y,direct mapping
253638007,Anomalous origin of left pulmonary artery from right pulmonary artery (disorder),y,direct mapping
202231000000106,Heart failure review completed (situation),y,direct mapping
175021005,Allograft bypass of coronary artery (procedure),y,direct mapping
253513005,Tetralogy of Fallot with pulmonary atresia (disorder),y,direct mapping
253505009,Arcade abnormality of left atrioventricular valve chordae (disorder),y,direct mapping
253551005,Restrictive ventricular septal defect (disorder),y,direct mapping
704096004,Referral to heart failure exercise program not indicated (situation),y,direct mapping
11614003,Congenital stenosis of pulmonary veins (disorder),y,direct mapping
233970002,Coronary artery stenosis (disorder),y,direct mapping
253327004,Congenital coronary sinus stenosis (disorder),y,direct mapping
36315003,Malignant hypertensive heart disease without congestive heart failure (disorder),y,direct mapping
10818008,Congenital malposition of heart (disorder),y,direct mapping
277534001,Percutaneous embolization of coronary artery fistula (procedure),y,direct mapping
939881000000105,Heart failure rehabilitation programme not available (situation),y,direct mapping
66189004,Postmyocardial infarction syndrome (disorder),y,direct mapping
253682003,Interrupted aortic arch between left subclavian and left common carotid artery (disorder),y,direct mapping
390885007,Heart failure annual review (regime/therapy),y,direct mapping
276516009,Myocardial ischemia of newborn (disorder),y,direct mapping
72242008,Postductal coarctation of aorta (disorder),y,direct mapping
253440008,Accessory tissue on common atrioventricular valve leaflet (disorder),y,direct mapping
425654008,Repair of univentricular heart (procedure),y,direct mapping
407597004,Echocardiogram shows left ventricular diastolic dysfunction (finding),y,direct mapping
699245006,Emergency hospital admission for ischemic heart disease (procedure),y,direct mapping
253631001,Peripheral pulmonary artery stenosis (disorder),y,direct mapping
253323000,Coronary sinus abnormality (disorder),y,direct mapping
448619007,Anterior deviation of infundibular septum of Fallot type (disorder),y,descendant of concept mapped from leaf
236006000,Metabolic ascites (disorder),y,descendant of concept mapped from leaf
718556007,Cranio-cerebello-cardiac dysplasia syndrome (disorder),y,descendant of concept mapped from leaf
285991000119100,Acute ST segment elevation myocardial infarction involving left main coronary artery (disorder),y,descendant of concept mapped from leaf
449536002,Double aortic arch with right arch dominant and atresia of left arch and left ligament to diverticulum (disorder),y,descendant of concept mapped from leaf
204981000119101,Cardiomyopathy due to viral infection (disorder),y,descendant of concept mapped from leaf
448646002,Aortic arch hypoplasia distal to subclavian artery (disorder),y,descendant of concept mapped from leaf
720605009,Cardiac anomaly and heterotaxy syndrome (disorder),y,descendant of concept mapped from leaf
253538000,Hypoplasia of left ventricular inflow tract (disorder),y,descendant of concept mapped from leaf
715865008,Familial isolated arrhythmogenic right ventricular dysplasia (disorder),y,descendant of concept mapped from leaf
16440002,Rheumatic disease of mitral AND aortic valves (disorder),y,descendant of concept mapped from leaf
429347004,Rheumatic aortic valve sclerosis (disorder),y,descendant of concept mapped from leaf
461345005,Coronary artery orifice abnormally low (disorder),y,descendant of concept mapped from leaf
1092801000119102,Hepatic ascites co-occurrent with chronic active hepatitis due to toxic liver disease (disorder),y,descendant of concept mapped from leaf
447498008,Obstructed pulmonary venous connection due to extrinsic compression between right pulmonary artery and trachea (disorder),y,descendant of concept mapped from leaf
448919005,Atrioventricular septal defect with ventricular component under superior bridging leaflet without chordal attachment to ventricular septal crest (disorder),y,descendant of concept mapped from leaf
472318007,Hypertrophic mitochondrial cardiomyopathy associated with cataracts and lactic acidosis (disorder),y,descendant of concept mapped from leaf
766883006,Familial dilated cardiomyopathy with conduction defect due to lamin A/C mutation (disorder),y,descendant of concept mapped from leaf
449111002,Double orifice of right atrioventricular valve in double inlet ventricle (disorder),y,descendant of concept mapped from leaf
233711002,Oxygen-induced pulmonary edema (disorder),y,descendant of concept mapped from leaf
1641000119107,Coronary arteriosclerosis in native artery (disorder),y,descendant of concept mapped from leaf
405598005,Aortocoronary artery bypass graft with two vein grafts (procedure),y,descendant of concept mapped from leaf
725145002,"Atrial septal defect, atrioventricular conduction defect syndrome (disorder)",y,descendant of concept mapped from leaf
460307002,Systemic to pulmonary collateral artery from right carotid artery (disorder),y,descendant of concept mapped from leaf
1089471000000109,Acute transmural myocardial infarction (disorder),y,descendant of concept mapped from leaf
93050005,Congenital dilatation of aortic arch (disorder),y,descendant of concept mapped from leaf
25544003,Low output heart failure (disorder),y,descendant of concept mapped from leaf
29375001,Abnormal number of cusps (disorder),y,descendant of concept mapped from leaf
719824001,Vici syndrome (disorder),y,descendant of concept mapped from leaf
448633007,Right ventricular outflow tract obstruction due to atrioventricular valve (disorder),y,descendant of concept mapped from leaf
12367281000119109,Mural thrombus of right ventricle (disorder),y,descendant of concept mapped from leaf
10519008,Acute pulmonary edema caused by fumes AND/OR vapors (disorder),y,descendant of concept mapped from leaf
448968005,Persisting fifth aortic arch with atresia of fourth arch (disorder),y,descendant of concept mapped from leaf
472100003,Ischemic dilated cardiomyopathy due to coronary artery disease (disorder),y,descendant of concept mapped from leaf
449436000,Divided left atrium with some pulmonary veins to proximal chamber draining to left atrium (disorder),y,descendant of concept mapped from leaf
449455000,Abnormal attachment of tricuspid chordae tendinae (disorder),y,descendant of concept mapped from leaf
460387004,Systemic to pulmonary collateral artery from left brachiocephalic artery (disorder),y,descendant of concept mapped from leaf
460590006,Vascular ring with right aortic arch and left ligamentum arteriosum with anomalous retroesophageal left subclavian artery (disorder),y,descendant of concept mapped from leaf
24088005,Coronary artery atherectomy (procedure),y,descendant of concept mapped from leaf
92969008,Congenital absence of mitral valve (disorder),y,descendant of concept mapped from leaf
472320005,Maternally inherited mitochondrial cardiomyopathy and myopathy (disorder),y,descendant of concept mapped from leaf
443391000,Repair of total anomalous pulmonary venous connection by insertion of interatrial baffle with reconnection of superior caval vein to right atrial appendage (procedure),y,descendant of concept mapped from leaf
11018701000119109,Coronary arteriosclerosis after percutaneous coronary angioplasty (disorder),y,descendant of concept mapped from leaf
459182005,Aneurysm of patch of left ventricular outflow tract (disorder),y,descendant of concept mapped from leaf
726083008,Congenital sacral meningocele with conotruncal heart defect syndrome (disorder),y,descendant of concept mapped from leaf
196151000,Pulmonary insufficiency following shock (disorder),y,descendant of concept mapped from leaf
447669002,Hypoplasia of left heart without intrinsic valve stenosis and without atresia (disorder),y,descendant of concept mapped from leaf
96731000119100,Hypertensive heart AND chronic kidney disease stage 3 (disorder),y,descendant of concept mapped from leaf
89461002,Primary cardiomyopathy (disorder),y,descendant of concept mapped from leaf
47800001,Repair of coronary arteriocardiac chamber fistula (procedure),y,descendant of concept mapped from leaf
723304001,"Microcephaly, seizure, intellectual disability, heart disease syndrome (disorder)",y,descendant of concept mapped from leaf
448923002,Hypoplasia of infundibular septum (disorder),y,descendant of concept mapped from leaf
764697003,Verloove Vanhorick Brubakk syndrome (disorder),y,descendant of concept mapped from leaf
447860000,Partial anomalous pulmonary venous connection of part of right lung (disorder),y,descendant of concept mapped from leaf
763279007,"Facial dysmorphism, conductive hearing loss, heart defect syndrome (disorder)",y,descendant of concept mapped from leaf
233705000,Neurogenic pulmonary edema (disorder),y,descendant of concept mapped from leaf
429809004,Fluoroscopic percutaneous transluminal angioplasty of coronary artery (procedure),y,descendant of concept mapped from leaf
759561000000108,Atrioventricular septal defect with ventricular imbalance (disorder),y,descendant of concept mapped from leaf
447913009,Completely unroofed coronary sinus defect in left atrium (disorder),y,descendant of concept mapped from leaf
418304008,Diastolic heart failure (disorder),y,descendant of concept mapped from leaf
471841009,Inflammatory cardiomyopathy (disorder),y,descendant of concept mapped from leaf
449014008,Hepatic vein to left sided atrium (disorder),y,descendant of concept mapped from leaf
449178002,Doubly committed ventricular septal defect in double outlet ventriculoarterial connection (disorder),y,descendant of concept mapped from leaf
460517008,Anomalous origin of coronary arteries from both aortic sinuses of bicuspid valve (disorder),y,descendant of concept mapped from leaf
712866001,Resting ischemia co-occurrent and due to ischemic heart disease (disorder),y,descendant of concept mapped from leaf
449383004,Congenital abnormality of atrioventricular valve papillary muscle in atrioventricular septal defect (disorder),y,descendant of concept mapped from leaf
67782005,Acute respiratory distress syndrome (disorder),y,descendant of concept mapped from leaf
720567008,Bosley Salih Alorainy syndrome (disorder),y,descendant of concept mapped from leaf
448824007,Left ventricular myocardial sinusoids (disorder),y,descendant of concept mapped from leaf
72252007,Congenital hypoplasia of cardiac vein (disorder),y,descendant of concept mapped from leaf
447845003,Right ventricle posterior to left ventricle (disorder),y,descendant of concept mapped from leaf
15629741000119102,Systolic heart failure stage C due to ischemic cardiomyopathy (disorder),y,descendant of concept mapped from leaf
51789008,Congenital malposition of cardiac apex (disorder),y,descendant of concept mapped from leaf
609155001,Percutaneous transluminal coil embolization of fistula of coronary artery using fluoroscopic guidance (procedure),y,descendant of concept mapped from leaf
447934002,Right ventricular myocardial noncompaction cardiomyopathy (disorder),y,descendant of concept mapped from leaf
447703009,Double aortic arch with left arch dominant and coarctation of right arch (disorder),y,descendant of concept mapped from leaf
448843007,Aortico-left ventricular tunnel with aneurysm of intracardiac septal wall and aneurysm of extracardiac aortic wall (disorder),y,descendant of concept mapped from leaf
49699002,Rheumatic disease of tricuspid valve (disorder),y,descendant of concept mapped from leaf
60856006,Cardiac insufficiency following cardiac surgery (disorder),y,descendant of concept mapped from leaf
448819009,Right-left orientation of bicuspid aortic valve (disorder),y,descendant of concept mapped from leaf
447824005,Congenital abnormality of left atrium (disorder),y,descendant of concept mapped from leaf
448645003,Aortic arch hypoplasia between subclavian and common carotid arteries (disorder),y,descendant of concept mapped from leaf
448095003,Aortic left ventricular tunnel with right coronary artery from tunnel (disorder),y,descendant of concept mapped from leaf
30277009,Acute myocardial infarction with rupture of ventricle (disorder),y,descendant of concept mapped from leaf
264571006,Septoparietal trabeculations (disorder),y,descendant of concept mapped from leaf
83014000,MacCallum's patch (disorder),y,descendant of concept mapped from leaf
787001,Rheumatic mitral stenosis with regurgitation (disorder),y,descendant of concept mapped from leaf
445285002,Aortic sinus of Valsalva aneurysm from left coronary sinus (disorder),y,descendant of concept mapped from leaf
472315005,Mitochondrial cardiomyopathy (disorder),y,descendant of concept mapped from leaf
447939007,Partial anomalous pulmonary venous connection of entire left lung (disorder),y,descendant of concept mapped from leaf
85503007,Grafting of omentum to myocardium (procedure),y,descendant of concept mapped from leaf
707476006,Stenosis of right pulmonary artery as complication of procedure (disorder),y,descendant of concept mapped from leaf
448947009,Congenital abnormality of left atrioventricular valve in double inlet ventricle (disorder),y,descendant of concept mapped from leaf
12023003,Rheumatic disease of aortic valve (disorder),y,descendant of concept mapped from leaf
447928009,Double aortic arch with balanced arches (disorder),y,descendant of concept mapped from leaf
253308005,Absent right superior vena cava (disorder),y,descendant of concept mapped from leaf
371806006,Progressive angina (disorder),y,descendant of concept mapped from leaf
703276005,Heart failure with reduced ejection fraction due to heart valve disease (disorder),y,descendant of concept mapped from leaf
447668005,Discontinuous pulmonary arteries (disorder),y,descendant of concept mapped from leaf
285251000119101,Dextrotransposition of the great arteries (disorder),y,descendant of concept mapped from leaf
111319002,"Truncus arteriosus, Edwards' type IV (disorder)",y,descendant of concept mapped from leaf
449040002,Hypoplasia of right atrioventricular valve annulus in double inlet ventricle (disorder),y,descendant of concept mapped from leaf
449560003,Multiple stenoses of right pulmonary artery (disorder),y,descendant of concept mapped from leaf
471875005,Ventricular myocardial noncompaction cardiomyopathy (disorder),y,descendant of concept mapped from leaf
698296002,Acute exacerbation of chronic congestive heart failure (disorder),y,descendant of concept mapped from leaf
703251009,Acute myocardial infarction of inferior wall involving right ventricle (disorder),y,descendant of concept mapped from leaf
449385006,Confluent muscular ventricular septal defect (disorder),y,descendant of concept mapped from leaf
728461000000101,Non-fenestrated atrial septal defect within oval fossa (disorder),y,descendant of concept mapped from leaf
449031001,Congenital abnormality of right atrioventricular valve leaflet in double inlet ventricle (disorder),y,descendant of concept mapped from leaf
429245005,Recurrent coronary arteriosclerosis after percutaneous transluminal coronary angioplasty (disorder),y,descendant of concept mapped from leaf
15960661000119107,Unstable angina co-occurrent and due to arteriosclerosis of coronary artery bypass graft (disorder),y,descendant of concept mapped from leaf
460592003,Vascular ring with right aortic arch and left ductus arteriosus from retroesophageal diverticulum of aorta and anomalous left subclavian artery (disorder),y,descendant of concept mapped from leaf
448099009,Aneurysm of aortic sinus of Valsalva with protrusion into right atrium (disorder),y,descendant of concept mapped from leaf
417996009,Systolic heart failure (disorder),y,descendant of concept mapped from leaf
67441000119101,Congestive heart failure stage C (disorder),y,descendant of concept mapped from leaf
449512001,Imperforate right ventriculoarterial valve (disorder),y,descendant of concept mapped from leaf
78196008,Double mitral valve (disorder),y,descendant of concept mapped from leaf
43910005,Congenital hypoplasia of aorta (disorder),y,descendant of concept mapped from leaf
448073002,Congenital abnormality of tricuspid papillary muscle (disorder),y,descendant of concept mapped from leaf
448066007,Divided left atrium with nonrestrictive outlet of proximal chamber to left atrium (disorder),y,descendant of concept mapped from leaf
472795006,Acquired subaortic stenosis due to restrictive ventricular septal defect associated with functionally univentricular heart (disorder),y,descendant of concept mapped from leaf
413995009,Dilated cardiomyopathy due to taurine deficiency (disorder),y,descendant of concept mapped from leaf
17073005,Aortocoronary artery bypass graft with vein graft (procedure),y,descendant of concept mapped from leaf
698740005,Percutaneous transluminal atherectomy of coronary artery by rotary cutter using fluoroscopic guidance (procedure),y,descendant of concept mapped from leaf
759881000000102,Two chambered right ventricle with ventricular septal defect below obstruction (disorder),y,descendant of concept mapped from leaf
89222008,Pericarditis co-occurrent with atrial septal defect (disorder),y,descendant of concept mapped from leaf
445334007,Atrioventricular septal defect with additional muscular ventricular septal defect (disorder),y,descendant of concept mapped from leaf
363125002,Fetal ascites (disorder),y,descendant of concept mapped from leaf
471276003,Single left coronary artery supplying all of heart with usual distribution of right coronary artery derived from distal left coronary artery (disorder),y,descendant of concept mapped from leaf
418044006,Myocardial infarction in recovery phase (disorder),y,descendant of concept mapped from leaf
44630002,Dilated cardiomyopathy secondary to fungal myocarditis (disorder),y,descendant of concept mapped from leaf
449123008,Eccentric opening of tricuspid aortic valve (disorder),y,descendant of concept mapped from leaf
460596000,Systemic to pulmonary collateral artery connecting with isolated intraparenchymal pulmonary arteries (disorder),y,descendant of concept mapped from leaf
15964981000119104,Congenital anomaly of cardiac chamber (disorder),y,descendant of concept mapped from leaf
447998001,Single ventricular outlet above right ventricle (disorder),y,descendant of concept mapped from leaf
443254009,Acute systolic heart failure (disorder),y,descendant of concept mapped from leaf
51201009,Correction of transposition of great vessels (procedure),y,descendant of concept mapped from leaf
2024009,Dilated cardiomyopathy secondary to metazoal myocarditis (disorder),y,descendant of concept mapped from leaf
88445007,Anomalous muscle bands of right ventricle (disorder),y,descendant of concept mapped from leaf
91338001,"Infusion of intra-arterial thrombolytic agent with percutaneous transluminal coronary angioplasty, single vessel (procedure)",y,descendant of concept mapped from leaf
447988007,Common arterial trunk with pulmonary arteries arising from trunk and unobstructed aortic arch (disorder),y,descendant of concept mapped from leaf
448100001,Aneurysm of aortic sinus of Valsalva with protrusion into right ventricle (disorder),y,descendant of concept mapped from leaf
461107002,Single coronary artery dividing into right coronary artery and left coronary artery (disorder),y,descendant of concept mapped from leaf
399046008,L - transposition of the great vessels (disorder),y,descendant of concept mapped from leaf
89687005,Postimmersion-submersion syndrome (disorder),y,descendant of concept mapped from leaf
449316002,Congenital abnormality of right atrioventricular valve in double inlet ventricle (disorder),y,descendant of concept mapped from leaf
39202005,"Coronary artery bypass with autogenous graft, four grafts (procedure)",y,descendant of concept mapped from leaf
79754008,Restrictive cardiomyopathy secondary to amyloidosis (disorder),y,descendant of concept mapped from leaf
699297004,Blepharophimosis-intellectual disability syndrome Maat-Kievit-Brunner type (disorder),y,descendant of concept mapped from leaf
30884007,Restrictive cardiomyopathy secondary to familial storage disease (disorder),y,descendant of concept mapped from leaf
762253006,Common arterial trunk with pulmonary dominance co-occurrent with interrupted aortic arch (disorder),y,descendant of concept mapped from leaf
472326004,Fetal hypertrophic cardiomyopathy associated with renal disease (disorder),y,descendant of concept mapped from leaf
36133000,Abnormal position of cardiac valve (disorder),y,descendant of concept mapped from leaf
85971001,Rheumatic pulmonary valve stenosis with insufficiency (disorder),y,descendant of concept mapped from leaf
759761000000102,Left ventricular outflow tract obstruction due to septal hypertrophy (disorder),y,descendant of concept mapped from leaf
460593008,Vascular ring with right aortic arch and left ductus arteriosus from anomalous retroesophageal brachiocephalic artery (disorder),y,descendant of concept mapped from leaf
59063002,Acute myocardial infarction of apical-lateral wall (disorder),y,descendant of concept mapped from leaf
89323001,"Angina, class IV (disorder)",y,descendant of concept mapped from leaf
461359003,Common coronary artery orifice (disorder),y,descendant of concept mapped from leaf
443344007,Acute on chronic diastolic heart failure (disorder),y,descendant of concept mapped from leaf
460913001,Systemic to coronary collateral artery (disorder),y,descendant of concept mapped from leaf
339909005,"Correction of total anomalous pulmonary venous connection, one-stage (procedure)",y,descendant of concept mapped from leaf
450311005,Major systemic to pulmonary collateral artery supplying unknown zone of distribution (disorder),y,descendant of concept mapped from leaf
461438006,Double barrel dual coronary artery orifices within aortic sinus (disorder),y,descendant of concept mapped from leaf
448007000,Atrioventricular septal defect associated with tetralogy of Fallot (disorder),y,descendant of concept mapped from leaf
448028009,Congenital left ventricular submitral valve aneurysm (disorder),y,descendant of concept mapped from leaf
4313003,Acardiacus anceps (disorder),y,descendant of concept mapped from leaf
449315003,Congenital abnormality of right atrioventricular valve chordae tendinae in double inlet ventricle (disorder),y,descendant of concept mapped from leaf
123660008,Dextrorotation of heart (disorder),y,descendant of concept mapped from leaf
448747000,Common arterial trunk with pulmonary origin from truncal valve sinus (disorder),y,descendant of concept mapped from leaf
449351005,Residual interatrial communication (disorder),y,descendant of concept mapped from leaf
89456004,Chronic rheumatic valvulitis (disorder),y,descendant of concept mapped from leaf
763834000,Oro-facial digital syndrome type 12 (disorder),y,descendant of concept mapped from leaf
448471006,Congenital abnormality of ascending aorta (disorder),y,descendant of concept mapped from leaf
448497000,Congenital deformity of mitral valve annulus (disorder),y,descendant of concept mapped from leaf
448083003,Right ventricular outflow tract obstruction due to prolapsed arterial valve (disorder),y,descendant of concept mapped from leaf
92944008,Congenital abnormal shape of tricuspid valve (disorder),y,descendant of concept mapped from leaf
15712841000119100,Acute ST segment elevation myocardial infarction of posterolateral wall (disorder),y,descendant of concept mapped from leaf
15960981000119105,Mural thrombus of left ventricle following acute myocardial infarction (disorder),y,descendant of concept mapped from leaf
360473004,Congenital muscular subaortic stenosis (disorder),y,descendant of concept mapped from leaf
445284003,Aortic sinus of Valsalva aneurysm from noncoronary sinus (disorder),y,descendant of concept mapped from leaf
726581000000107,Absent left sided atrioventricular connection with straddling valve (disorder),y,descendant of concept mapped from leaf
8501000119104,Hypertensive heart and chronic kidney disease (disorder),y,descendant of concept mapped from leaf
447941008,Residual ventricular septal defect (disorder),y,descendant of concept mapped from leaf
449538001,Atrioventricular septal defect with atrioventricular valve regurgitation through right anterosuperior superior bridging leaflet commissure (disorder),y,descendant of concept mapped from leaf
449467003,Diffuse stenosis of right pulmonary artery (disorder),y,descendant of concept mapped from leaf
33644002,Postvalvulotomy syndrome (disorder),y,descendant of concept mapped from leaf
448074008,Ebstein's anomaly with functional tricuspid stenosis (disorder),y,descendant of concept mapped from leaf
446916007,Functionally univentricular heart (disorder),y,descendant of concept mapped from leaf
445330003,Right atrioventricular valve leaflets absent in double inlet ventricle (unguarded orifice) (disorder),y,descendant of concept mapped from leaf
703164000,Acute ST segment elevation myocardial infarction of anterior wall (disorder),y,descendant of concept mapped from leaf
95236005,Retroesophageal pulmonary artery (disorder),y,descendant of concept mapped from leaf
699298009,"Blepharophimosis-mental retardation syndrome, Say-Barber-Biesecker-Young-Simpson type (disorder)",y,descendant of concept mapped from leaf
445176007,Congenital dilation of ascending aorta (disorder),y,descendant of concept mapped from leaf
448624005,Uniatrial biventricular connection with absent left sided atrioventricular connection with straddling valve (disorder),y,descendant of concept mapped from leaf
41371000119100,Shone complex (disorder),y,descendant of concept mapped from leaf
163309001,On examination - ascites (disorder),y,descendant of concept mapped from leaf
448637008,Coarctation of left pulmonary artery (disorder),y,descendant of concept mapped from leaf
703274008,Heart failure with reduced ejection fraction due to myocarditis (disorder),y,descendant of concept mapped from leaf
459066006,Anomalous origin of accessory coronary artery from pulmonary artery (disorder),y,descendant of concept mapped from leaf
286011000119101,Rheumatic mitral valve annular calcification (disorder),y,descendant of concept mapped from leaf
449140004,Right-left orientation of bicuspid pulmonary valve (disorder),y,descendant of concept mapped from leaf
76931005,Restrictive cardiomyopathy secondary to granulomas (disorder),y,descendant of concept mapped from leaf
359597003,Single internal mammary-coronary artery bypass (procedure),y,descendant of concept mapped from leaf
13453009,Anomalous muscle bands of left ventricle (disorder),y,descendant of concept mapped from leaf
445350004,Isolation of left subclavian artery (disorder),y,descendant of concept mapped from leaf
448475002,Absent pulmonary valve syndrome with ventricular septal defect of non Fallot type (disorder),y,descendant of concept mapped from leaf
108701000119102,Cardiomyopathy due to hypertension (disorder),y,descendant of concept mapped from leaf
461383006,Anomalous intramural course of proximal portion of coronary artery above aortic sinus (disorder),y,descendant of concept mapped from leaf
448004007,Acommissural unicuspid pulmonary valve (disorder),y,descendant of concept mapped from leaf
39987008,Congenital absence of right pulmonary artery (disorder),y,descendant of concept mapped from leaf
284881000119108,Right carotid artery atherosclerosis (disorder),y,descendant of concept mapped from leaf
60514000,Dilated cardiomyopathy secondary to familial storage disease (disorder),y,descendant of concept mapped from leaf
10757401000119104,Pre-existing hypertensive heart and chronic kidney disease in mother complicating childbirth (disorder),y,descendant of concept mapped from leaf
128557009,Congenital coronary artery fistula to right atrium (disorder),y,descendant of concept mapped from leaf
459062008,Fatal congenital nonlysosomal heart glycogenosis (disorder),y,descendant of concept mapped from leaf
449228007,Hypoplasia of left atrioventricular valve annulus in double inlet ventricle (disorder),y,descendant of concept mapped from leaf
441530006,Chronic diastolic heart failure (disorder),y,descendant of concept mapped from leaf
286031000119106,Rheumatic mitral valve prolapse (disorder),y,descendant of concept mapped from leaf
759931000000105,Congenital abnormality of left atrioventricular valve papillary muscle (disorder),y,descendant of concept mapped from leaf
472797003,Subaortic stenosis associated with functionally univentricular heart as complication of procedure (disorder),y,descendant of concept mapped from leaf
233708003,Post-upper airway obstruction pulmonary edema (disorder),y,descendant of concept mapped from leaf
471278002,Recurrent interatrial communication after prior cardiovascular surgical procedure (disorder),y,descendant of concept mapped from leaf
448092000,Vascular ring due to aberrant subclavian artery and bilateral arterial ducts (disorder),y,descendant of concept mapped from leaf
721009008,Heart defect and limb shortening syndrome (disorder),y,descendant of concept mapped from leaf
472820000,Abnormal ventriculoarterial connection with usual origin of left coronary artery from aortic sinus to right of nonfacing aortic sinus and usual origin of right coronary artery from aortic sinus to left of nonfacing aortic sinus (disorder),y,descendant of concept mapped from leaf
12238111000119106,Acute ST segment elevation myocardial infarction of inferolateral wall (disorder),y,descendant of concept mapped from leaf
204318003,Persistent ostium secundum (disorder),y,descendant of concept mapped from leaf
101281000119107,Congestive heart failure due to cardiomyopathy (disorder),y,descendant of concept mapped from leaf
723867002,Coarctation of aortic arch (disorder),y,descendant of concept mapped from leaf
447673004,Right ventricle to left of left ventricle (disorder),y,descendant of concept mapped from leaf
80762004,"Infusion of intra-arterial thrombolytic agent with percutaneous transluminal coronary angioplasty, multiple vessels (procedure)",y,descendant of concept mapped from leaf
458088003,Major systemic to pulmonary collateral artery (disorder),y,descendant of concept mapped from leaf
233124005,Construction of intraventricular left ventricle to aorta tunnel (procedure),y,descendant of concept mapped from leaf
448098001,Aneurysm of aortic sinus of Valsalva with protrusion into pulmonary artery (disorder),y,descendant of concept mapped from leaf
448729006,Common atrioventricular valve in functionally univentricular heart (disorder),y,descendant of concept mapped from leaf
448629000,Vascular ring with left aortic arch and right arterial ligament (disorder),y,descendant of concept mapped from leaf
448595006,Scimitar syndrome with additional anomalous pulmonary venous connection (disorder),y,descendant of concept mapped from leaf
448060001,Pulmonary trunk absent with absent right pulmonary artery (disorder),y,descendant of concept mapped from leaf
448975006,Aortico-left ventricular tunnel with extracardiac aneurysm of aortic wall (disorder),y,descendant of concept mapped from leaf
16228931000119102,Cardiomyopathy caused by drug (disorder),y,descendant of concept mapped from leaf
449551006,Single stenosis of left pulmonary artery (disorder),y,descendant of concept mapped from leaf
428196007,Mixed myocardial ischemia and infarction (disorder),y,descendant of concept mapped from leaf
448105006,Anomalous origin of pulmonary artery from patent arterial duct (disorder),y,descendant of concept mapped from leaf
726011000,Placement of stent in coronary artery bypass graft (procedure),y,descendant of concept mapped from leaf
450302005,Anomalous origin of left anterior descending coronary artery from pulmonary artery (disorder),y,descendant of concept mapped from leaf
448104005,Localized supravalvar aortic stenosis at sinutubular junction (disorder),y,descendant of concept mapped from leaf
8712002,Congenital subaortic stenosis due to fibromuscular shelf (disorder),y,descendant of concept mapped from leaf
460370001,Systemic to pulmonary collateral artery connecting with artery (disorder),y,descendant of concept mapped from leaf
85041007,Formation of conduit of right ventricle and pulmonary artery in repair of pulmonary artery atresia in truncus arteriosus (procedure),y,descendant of concept mapped from leaf
472101004,Interruption of aortic arch distal to subclavian artery (disorder),y,descendant of concept mapped from leaf
449492000,Divided left atrium with all pulmonary veins to proximal chamber and then to left atrium with additional pulmonary venous chamber communication to right atrium (disorder),y,descendant of concept mapped from leaf
707200002,Descending aorta anterior and same side as azygos vein with absent inferior vena cava (disorder),y,descendant of concept mapped from leaf
447874007,Congenital abnormality of atrial septum (disorder),y,descendant of concept mapped from leaf
240629003,Malarial shock lung (disorder),y,descendant of concept mapped from leaf
54830008,Dilated cardiomyopathy secondary to bacterial myocarditis (disorder),y,descendant of concept mapped from leaf
703253007,Acute ST segment elevation myocardial infarction of inferior wall involving right ventricle (disorder),y,descendant of concept mapped from leaf
471890009,Dilated cardiomyopathy with genetic marker (disorder),y,descendant of concept mapped from leaf
364006,Acute left-sided heart failure (disorder),y,descendant of concept mapped from leaf
728471000000108,Fenestrated atrial septal defect within oval fossa (disorder),y,descendant of concept mapped from leaf
399228007,Tetralogy of Fallot with absent pulmonary valve (disorder),y,descendant of concept mapped from leaf
64041007,Primary idiopathic restrictive cardiomyopathy (disorder),y,descendant of concept mapped from leaf
10335000,Chronic right-sided heart failure (disorder),y,descendant of concept mapped from leaf
111284004,Chronic inactive rheumatic heart disease (disorder),y,descendant of concept mapped from leaf
447838003,Pulmonary atresia and ventricular septal defect with aorta from left ventricle (disorder),y,descendant of concept mapped from leaf
473444001,Anomalous origin of left coronary artery (disorder),y,descendant of concept mapped from leaf
472796007,Congenital subaortic stenosis due to restrictive ventricular septal defect associated with functionally univentricular heart (disorder),y,descendant of concept mapped from leaf
46113002,Hypertensive heart failure (disorder),y,descendant of concept mapped from leaf
448181004,Anomalous coronary venous return (disorder),y,descendant of concept mapped from leaf
120851000119104,Systolic heart failure stage D (disorder),y,descendant of concept mapped from leaf
459180002,Aneurysm of patch of atrioventricular septal defect (disorder),y,descendant of concept mapped from leaf
15713081000119108,Acute ST segment elevation myocardial infarction due to left coronary artery occlusion (disorder),y,descendant of concept mapped from leaf
31085000,Rheumatic mitral regurgitation (disorder),y,descendant of concept mapped from leaf
94703000,Multiple intracardiac shunts (disorder),y,descendant of concept mapped from leaf
449232001,Aortic arch hypoplasia between carotid arteries (disorder),y,descendant of concept mapped from leaf
36471000,Dilated cardiomyopathy secondary to systemic lupus erythematosus (disorder),y,descendant of concept mapped from leaf
461111008,Anomalous course of coronary artery anterior to aorta (disorder),y,descendant of concept mapped from leaf
461433002,Major systemic to pulmonary collateral artery with absent pulmonary arteries proximal to hilar bifurcation (disorder),y,descendant of concept mapped from leaf
703165004,Acute ST segment elevation myocardial infarction of anterior wall involving right ventricle (disorder),y,descendant of concept mapped from leaf
285981000119103,Acute ST segment elevation myocardial infarction involving left anterior descending coronary artery (disorder),y,descendant of concept mapped from leaf
